timestamp,station_id,pm25,pm10,no2,aqi,wind_speed,wind_direction,humidity,boundary_layer_height
2026-06-11 04:10:25.566453+00:00,KARN002,63.9,82.4,45.5,118,6.9,260.6,58.9,1415.5
2026-06-11 05:10:25.566453+00:00,KARN002,64.6,117.2,39.4,123,21.8,159.5,86.8,1904.3
2026-06-11 06:10:25.566453+00:00,KARN002,74.1,119.7,40.4,124,13.2,144.1,56.3,917.8
2026-06-11 07:10:25.566453+00:00,KARN002,73.7,116.4,43.7,126,4.7,166.3,38.0,1800.3
2026-06-11 08:10:25.566453+00:00,KARN002,72.4,116.2,46.9,124,14.6,286.4,80.4,1039.4
2026-06-11 09:10:25.566453+00:00,KARN002,62.4,106.3,41.3,117,17.5,296.7,55.9,572.6
2026-06-11 10:10:25.566453+00:00,KARN002,53.8,88.8,36.5,113,13.7,97.3,78.1,520.3
2026-06-11 11:10:25.566453+00:00,KARN002,56.9,94.5,42.1,109,3.6,343.2,64.8,1518.3
2026-06-11 12:10:25.566453+00:00,KARN002,57.1,101.3,41.1,106,8.4,205.7,70.4,331.7
2026-06-11 13:10:25.566453+00:00,KARN002,57.3,109.9,38.8,106,24.3,353.2,83.2,1204.6
2026-06-11 14:10:25.566453+00:00,KARN002,53.5,110.9,39.0,104,10.4,103.0,88.3,960.0
2026-06-11 15:10:25.566453+00:00,KARN002,55.7,95.7,39.9,106,23.8,56.7,45.3,307.1
2026-06-11 16:10:25.566453+00:00,KARN002,63.2,104.2,41.5,105,11.9,291.8,77.8,1425.1
2026-06-11 17:10:25.566453+00:00,KARN002,55.7,87.2,38.4,101,19.5,254.6,79.9,755.9
2026-06-11 18:10:25.566453+00:00,KARN002,51.7,96.8,41.9,103,19.4,195.3,55.5,1098.4
2026-06-11 19:10:25.566453+00:00,KARN002,49.9,75.7,33.6,94,2.4,340.8,40.0,1107.8
2026-06-11 20:10:25.566453+00:00,KARN002,46.3,82.6,35.8,87,13.2,272.7,34.8,1141.6
2026-06-11 21:10:25.566453+00:00,KARN002,33.9,87.3,33.3,74,9.0,268.1,73.8,1515.6
2026-06-11 22:10:25.566453+00:00,KARN002,39.5,85.6,35.8,71,7.4,317.5,85.5,593.8
2026-06-11 23:10:25.566453+00:00,KARN002,41.0,47.1,32.9,66,21.2,196.0,73.3,1357.5
2026-06-12 00:10:25.566453+00:00,KARN002,29.2,85.3,33.1,64,9.1,353.3,38.4,361.8
2026-06-12 01:10:25.566453+00:00,KARN002,31.2,56.4,31.9,66,6.2,200.4,36.6,1856.8
2026-06-12 02:10:25.566453+00:00,KARN002,47.5,77.1,35.8,78,11.4,219.0,34.3,1948.9
2026-06-12 03:10:25.566453+00:00,KARN002,43.9,69.8,38.7,87,7.7,79.8,94.0,1041.5
2026-06-12 04:10:25.566453+00:00,KARN002,52.5,82.7,38.3,96,18.9,177.3,92.4,854.8
2026-06-12 05:10:25.566453+00:00,KARN002,62.2,99.1,34.6,100,10.2,358.9,45.2,1693.7
2026-06-12 06:10:25.566453+00:00,KARN002,57.8,83.5,41.4,103,19.8,61.7,39.7,1974.6
2026-06-12 07:10:25.566453+00:00,KARN002,53.3,89.3,38.9,112,8.1,260.9,68.4,327.6
2026-06-12 08:10:25.566453+00:00,KARN002,60.2,103.5,45.0,110,11.6,239.3,37.3,1070.5
2026-06-12 09:10:25.566453+00:00,KARN002,55.2,97.5,44.5,108,3.7,196.6,36.0,524.2
2026-06-12 10:10:25.566453+00:00,KARN002,54.1,67.9,45.0,100,20.6,203.1,84.8,581.1
2026-06-12 11:10:25.566453+00:00,KARN002,50.0,81.4,38.0,92,8.4,225.0,55.3,1781.9
2026-06-12 12:10:25.566453+00:00,KARN002,59.6,81.4,35.2,89,22.6,357.1,84.8,324.8
2026-06-12 13:10:25.566453+00:00,KARN002,53.2,87.7,39.9,91,6.6,354.4,94.9,1446.8
2026-06-12 14:10:25.566453+00:00,KARN002,53.7,71.0,39.5,91,20.9,200.1,36.4,464.4
2026-06-12 15:10:25.566453+00:00,KARN002,47.6,67.9,41.0,92,3.1,156.3,88.5,1051.2
2026-06-12 16:10:25.566453+00:00,KARN002,54.7,90.1,42.2,99,10.0,139.8,48.0,1456.2
2026-06-12 17:10:25.566453+00:00,KARN002,55.6,93.3,38.4,94,15.7,239.0,58.6,1543.2
2026-06-12 18:10:25.566453+00:00,KARN002,43.1,86.5,38.5,95,22.7,158.4,56.9,1902.2
2026-06-12 19:10:25.566453+00:00,KARN002,43.1,73.3,37.1,88,25.0,302.4,78.4,1899.6
2026-06-12 20:10:25.566453+00:00,KARN002,40.1,74.3,38.6,83,20.2,1.1,57.0,1917.6
2026-06-12 21:10:25.566453+00:00,KARN002,38.9,78.5,35.1,74,16.4,229.6,42.1,1825.9
2026-06-12 22:10:25.566453+00:00,KARN002,38.7,74.3,30.3,67,3.1,178.1,88.2,1096.0
2026-06-12 23:10:25.566453+00:00,KARN002,37.6,53.5,38.8,62,4.8,276.5,54.6,1097.6
2026-06-13 00:10:25.566453+00:00,KARN002,24.1,49.4,37.7,51,10.5,324.0,38.1,1196.2
2026-06-13 01:10:25.566453+00:00,KARN002,36.0,61.2,30.8,55,12.0,65.9,86.6,1203.1
2026-06-13 02:10:25.566453+00:00,KARN002,35.7,53.5,37.4,58,17.4,275.4,72.4,1694.7
2026-06-13 03:10:25.566453+00:00,KARN002,34.4,51.9,34.7,64,17.5,22.8,62.0,1816.0
2026-06-13 04:10:25.566453+00:00,KARN002,39.6,75.9,35.6,79,4.6,51.3,68.2,1894.4
2026-06-13 05:10:25.566453+00:00,KARN002,46.7,69.6,39.9,86,17.0,69.0,39.5,751.7
2026-06-13 06:10:25.566453+00:00,KARN002,55.6,72.9,40.7,93,12.2,4.8,84.6,927.2
2026-06-13 07:10:25.566453+00:00,KARN002,48.7,86.8,39.2,93,6.9,165.7,64.6,1927.5
2026-06-13 08:10:25.566453+00:00,KARN002,58.3,87.7,41.6,90,23.7,117.0,81.7,1464.1
2026-06-13 09:10:25.566453+00:00,KARN002,48.7,79.4,34.5,88,20.8,168.3,70.9,1612.0
2026-06-13 10:10:25.566453+00:00,KARN002,48.7,64.2,37.0,79,20.1,293.3,74.4,618.6
2026-06-13 11:10:25.566453+00:00,KARN002,36.9,62.8,38.1,72,10.0,194.8,42.9,922.9
2026-06-13 12:10:25.566453+00:00,KARN002,51.9,49.7,38.1,72,7.2,207.8,35.9,1141.1
2026-06-13 13:10:25.566453+00:00,KARN002,30.7,55.1,34.7,69,21.4,72.0,63.9,1374.5
2026-06-13 14:10:25.566453+00:00,KARN002,39.0,63.3,34.6,68,7.0,356.4,58.1,866.4
2026-06-13 15:10:25.566453+00:00,KARN002,36.1,44.1,35.7,73,21.1,10.8,44.5,409.7
2026-06-13 16:10:25.566453+00:00,KARN002,32.5,65.9,34.7,74,2.3,324.0,78.6,581.3
2026-06-13 17:10:25.566453+00:00,KARN002,39.6,60.1,35.7,73,18.5,146.5,56.3,1346.7
2026-06-13 18:10:25.566453+00:00,KARN002,38.2,63.2,35.4,69,4.4,53.4,31.2,1498.3
2026-06-13 19:10:25.566453+00:00,KARN002,44.2,59.1,36.7,65,24.5,10.0,44.9,1367.7
2026-06-13 20:10:25.566453+00:00,KARN002,43.1,54.6,31.7,60,19.5,149.3,91.3,1484.7
2026-06-13 21:10:25.566453+00:00,KARN002,29.2,41.4,35.3,55,23.1,188.5,34.9,412.1
2026-06-13 22:10:25.566453+00:00,KARN002,14.2,32.4,36.0,48,11.4,3.8,43.8,679.6
2026-06-13 23:10:25.566453+00:00,KARN002,26.1,38.0,26.1,44,11.7,200.0,71.2,1429.2
2026-06-14 00:10:25.566453+00:00,KARN002,20.6,46.8,26.5,44,3.4,5.1,73.7,526.5
2026-06-14 01:10:25.566453+00:00,KARN002,24.6,53.4,32.5,44,24.8,0.8,75.3,375.2
2026-06-14 02:10:25.566453+00:00,KARN002,21.2,30.8,34.3,46,5.7,147.7,57.3,1564.6
2026-06-14 03:10:25.566453+00:00,KARN002,26.1,51.1,30.6,53,23.2,141.3,42.5,1015.0
2026-06-14 04:10:25.566453+00:00,KARN002,27.3,52.1,35.6,64,2.4,113.6,89.7,1881.5
2026-06-14 05:10:25.566453+00:00,KARN002,39.6,71.7,35.2,74,2.7,88.4,92.8,319.4
2026-06-14 06:10:25.566453+00:00,KARN002,32.7,67.4,37.3,74,20.8,208.3,59.0,1394.9
2026-06-14 07:10:25.566453+00:00,KARN002,49.0,68.9,39.4,78,13.4,234.1,40.7,1022.3
2026-06-14 08:10:25.566453+00:00,KARN002,35.6,69.3,34.8,83,24.8,186.4,76.4,1575.7
2026-06-14 09:10:25.566453+00:00,KARN002,44.0,71.3,40.0,82,20.4,337.4,75.5,1587.2
2026-06-14 10:10:25.566453+00:00,KARN002,48.5,62.8,40.6,77,10.0,71.4,39.2,826.1
2026-06-14 11:10:25.566453+00:00,KARN002,50.7,58.5,39.7,74,21.4,256.3,82.5,1544.5
2026-06-14 12:10:25.566453+00:00,KARN002,44.9,76.5,33.0,82,7.8,90.0,54.0,880.8
2026-06-14 13:10:25.566453+00:00,KARN002,46.3,90.3,39.8,82,15.6,206.8,33.2,1885.2
2026-06-14 14:10:25.566453+00:00,KARN002,47.1,78.5,40.0,87,5.0,335.1,45.3,1985.5
2026-06-14 15:10:25.566453+00:00,KARN002,51.4,78.9,35.3,89,15.6,353.9,48.9,1165.2
2026-06-14 16:10:25.566453+00:00,KARN002,46.8,83.5,39.3,95,23.2,328.8,36.9,1016.6
2026-06-14 17:10:25.566453+00:00,KARN002,58.5,91.2,35.7,98,6.0,289.5,42.1,1522.6
2026-06-14 18:10:25.566453+00:00,KARN002,61.4,84.4,40.0,97,21.6,166.3,35.5,796.9
2026-06-14 19:10:25.566453+00:00,KARN002,52.5,83.1,41.3,89,19.9,136.3,53.3,369.2
2026-06-14 20:10:25.566453+00:00,KARN002,55.3,55.3,36.3,85,11.0,278.6,30.7,1071.5
2026-06-14 21:10:25.566453+00:00,KARN002,38.8,63.8,30.9,78,11.3,274.1,43.9,1412.7
2026-06-14 22:10:25.566453+00:00,KARN002,32.5,51.1,37.1,74,12.9,36.3,41.9,1415.1
2026-06-14 23:10:25.566453+00:00,KARN002,42.9,62.8,40.8,70,3.2,279.5,90.5,682.3
2026-06-15 00:10:25.566453+00:00,KARN002,43.5,81.9,34.1,79,14.7,318.4,30.0,1620.9
2026-06-15 01:10:25.566453+00:00,KARN002,41.8,84.5,33.6,78,23.7,191.4,60.7,1278.5
2026-06-15 02:10:25.566453+00:00,KARN002,49.2,76.1,35.6,86,3.2,232.6,57.2,1803.2
2026-06-15 03:10:25.566453+00:00,KARN002,54.6,84.9,41.8,94,19.0,326.9,92.0,1535.0
2026-06-15 04:10:25.566453+00:00,KARN002,59.9,102.8,40.1,106,24.3,160.6,85.5,1277.2
2026-06-15 05:10:25.566453+00:00,KARN002,63.3,102.4,41.6,111,16.5,292.2,37.1,629.0
2026-06-15 06:10:25.566453+00:00,KARN002,62.6,100.7,45.7,117,22.2,194.3,70.2,781.5
2026-06-15 07:10:25.566453+00:00,KARN002,73.5,107.2,44.6,122,7.4,182.8,49.1,1129.8
2026-06-15 08:10:25.566453+00:00,KARN002,68.5,118.7,45.0,116,8.0,98.1,84.5,336.3
2026-06-15 09:10:25.566453+00:00,KARN002,56.3,88.0,43.3,111,11.4,230.4,75.3,1520.0
2026-06-15 10:10:25.566453+00:00,KARN002,48.8,91.2,44.7,112,10.0,345.6,79.5,345.7
2026-06-15 11:10:25.566453+00:00,KARN002,58.3,81.3,41.1,103,24.5,204.0,64.9,1530.7
2026-06-15 12:10:25.566453+00:00,KARN002,52.8,90.1,42.0,100,4.4,304.6,86.1,691.7
2026-06-15 13:10:25.566453+00:00,KARN002,50.3,108.8,44.5,103,11.0,270.1,38.7,519.7
2026-06-15 14:10:25.566453+00:00,KARN002,51.5,99.2,35.8,102,8.2,318.7,85.5,930.1
2026-06-15 15:10:25.566453+00:00,KARN002,55.2,102.6,39.7,106,10.3,199.1,35.7,1908.1
2026-06-15 16:10:25.566453+00:00,KARN002,63.6,85.1,44.6,112,16.7,38.3,82.9,1665.6
2026-06-15 17:10:25.566453+00:00,KARN002,57.4,85.2,36.9,107,14.7,358.3,67.4,1280.7
2026-06-15 18:10:25.566453+00:00,KARN002,54.5,93.0,42.5,100,17.5,292.3,44.8,358.7
2026-06-15 19:10:25.566453+00:00,KARN002,47.1,86.3,40.5,97,19.7,354.1,69.8,1762.6
2026-06-15 20:10:25.566453+00:00,KARN002,42.6,87.1,38.2,88,13.4,53.9,78.6,835.9
2026-06-15 21:10:25.566453+00:00,KARN002,47.8,77.4,32.9,82,13.1,320.0,87.0,990.3
2026-06-15 22:10:25.566453+00:00,KARN002,40.7,58.3,42.7,74,23.7,137.6,93.2,475.9
2026-06-15 23:10:25.566453+00:00,KARN002,44.3,92.0,33.2,72,16.8,37.2,32.2,558.4
2026-06-16 00:10:25.566453+00:00,KARN002,46.0,63.4,40.5,68,9.5,295.0,51.4,1143.1
2026-06-16 01:10:25.566453+00:00,KARN002,32.6,79.7,40.5,77,11.0,35.3,82.8,1546.4
2026-06-16 02:10:25.566453+00:00,KARN002,48.8,90.6,33.8,84,3.1,288.3,69.7,748.0
2026-06-16 03:10:25.566453+00:00,KARN002,48.9,76.2,40.5,89,8.0,337.5,64.4,1640.3
2026-06-16 04:10:25.566453+00:00,KARN002,54.4,84.9,39.4,99,18.7,49.6,79.2,730.4
2026-06-16 05:10:25.566453+00:00,KARN002,56.9,105.5,34.4,106,20.7,112.5,87.5,1065.4
2026-06-16 06:10:25.566453+00:00,KARN002,63.3,112.5,39.2,114,8.8,314.9,43.9,926.0
2026-06-16 07:10:25.566453+00:00,KARN002,70.7,91.7,39.1,121,20.8,352.4,37.6,1691.7
2026-06-16 08:10:25.566453+00:00,KARN002,62.2,114.0,43.6,123,8.3,93.4,45.9,706.3
2026-06-16 09:10:25.566453+00:00,KARN002,65.1,111.5,39.7,122,16.0,53.4,72.2,1766.8
2026-06-16 10:10:25.566453+00:00,KARN002,72.3,95.6,40.4,118,17.8,89.4,49.6,799.2
2026-06-16 11:10:25.566453+00:00,KARN002,57.2,87.6,35.6,112,20.0,32.2,41.4,1730.0
2026-06-16 12:10:25.566453+00:00,KARN002,54.8,102.6,44.2,108,14.7,321.3,92.1,855.6
2026-06-16 13:10:25.566453+00:00,KARN002,67.5,105.9,41.6,112,9.2,178.2,74.2,775.4
2026-06-16 14:10:25.566453+00:00,KARN002,60.8,83.9,42.9,110,3.3,163.2,89.2,330.1
2026-06-16 15:10:25.566453+00:00,KARN002,67.0,104.3,36.8,108,10.4,114.5,58.4,1080.2
2026-06-16 16:10:25.566453+00:00,KARN002,59.2,93.4,43.3,110,4.9,357.1,37.2,1612.4
2026-06-16 17:10:25.566453+00:00,KARN002,60.0,95.6,47.5,112,20.5,205.2,51.7,756.6
2026-06-16 18:10:25.566453+00:00,KARN002,65.4,109.9,44.3,107,18.0,90.6,53.5,1012.3
2026-06-16 19:10:25.566453+00:00,KARN002,59.3,83.7,40.7,106,10.5,131.4,37.8,1542.6
2026-06-16 20:10:25.566453+00:00,KARN002,53.4,107.7,41.3,100,14.1,152.8,63.4,851.6
2026-06-16 21:10:25.566453+00:00,KARN002,45.2,93.6,39.2,93,11.9,10.6,44.2,1083.9
2026-06-16 22:10:25.566453+00:00,KARN002,48.9,94.2,38.9,82,4.0,195.4,57.8,1390.8
2026-06-16 23:10:25.566453+00:00,KARN002,35.3,70.0,38.8,81,11.8,135.4,47.5,854.8
2026-06-17 00:10:25.566453+00:00,KARN002,39.0,66.8,37.4,77,2.6,342.1,55.2,1583.7
2026-06-17 01:10:25.566453+00:00,KARN002,46.4,71.1,38.3,75,2.4,189.9,93.7,1779.7
2026-06-17 02:10:25.566453+00:00,KARN002,39.3,70.1,32.9,80,15.8,127.8,33.7,1965.8
2026-06-17 03:10:25.566453+00:00,KARN002,52.0,88.0,38.5,86,13.4,317.6,40.7,1352.8
2026-06-17 04:10:25.566453+00:00,KARN002,51.7,80.2,38.3,91,2.2,168.3,69.4,1237.2
2026-06-17 05:10:25.566453+00:00,KARN002,54.7,100.4,38.1,97,7.3,262.5,69.4,900.4
2026-06-17 06:10:25.566453+00:00,KARN002,62.6,110.0,39.7,105,13.2,79.4,56.7,1375.7
2026-06-17 07:10:25.566453+00:00,KARN002,53.9,103.2,40.7,102,21.7,335.3,35.6,1695.8
2026-06-17 08:10:25.566453+00:00,KARN002,53.6,96.8,37.9,100,15.7,173.9,38.5,328.5
2026-06-17 09:10:25.566453+00:00,KARN002,53.3,88.0,45.0,99,21.0,174.2,73.8,1615.6
2026-06-17 10:10:25.566453+00:00,KARN002,56.5,96.1,33.4,100,23.3,90.0,48.7,1856.1
2026-06-17 11:10:25.566453+00:00,KARN002,48.8,78.5,35.3,90,16.0,319.4,48.7,509.4
2026-06-17 12:10:25.566453+00:00,KARN002,44.7,54.6,43.7,85,13.3,12.6,83.8,1839.6
2026-06-17 13:10:25.566453+00:00,KARN002,57.6,78.1,40.3,89,9.8,207.8,36.2,1894.6
2026-06-17 14:10:25.566453+00:00,KARN002,62.6,99.8,44.2,99,20.2,243.1,64.9,430.0
2026-06-17 15:10:25.566453+00:00,KARN002,59.4,83.3,34.3,98,8.2,133.6,63.7,1298.2
2026-06-17 16:10:25.566453+00:00,KARN002,51.3,82.3,41.5,103,22.6,298.7,30.5,386.6
2026-06-17 17:10:25.566453+00:00,KARN002,54.2,102.1,39.4,108,13.5,86.3,48.3,457.7
2026-06-17 18:10:25.566453+00:00,KARN002,60.5,99.8,38.7,109,12.0,155.4,58.4,1721.8
2026-06-17 19:10:25.566453+00:00,KARN002,56.3,89.3,40.6,102,3.3,222.0,73.6,1042.1
2026-06-17 20:10:25.566453+00:00,KARN002,50.7,93.5,43.7,96,20.0,128.4,64.4,1990.0
2026-06-17 21:10:25.566453+00:00,KARN002,50.5,81.8,38.0,87,10.6,341.5,31.8,1940.4
2026-06-17 22:10:25.566453+00:00,KARN002,50.1,84.8,33.1,81,4.5,274.9,92.3,675.0
2026-06-17 23:10:25.566453+00:00,KARN002,38.8,80.4,31.8,74,7.0,210.1,35.1,1813.7
2026-06-18 00:10:25.566453+00:00,KARN002,35.8,75.7,40.0,76,23.0,130.8,44.3,1122.4
2026-06-18 01:10:25.566453+00:00,KARN002,43.9,69.8,36.8,75,24.8,140.3,41.4,1765.7
2026-06-18 02:10:25.566453+00:00,KARN002,49.9,81.5,37.9,78,23.3,165.5,88.0,930.2
2026-06-18 03:10:25.566453+00:00,KARN002,51.8,92.7,38.4,91,21.6,157.2,80.7,641.0
2026-06-18 04:10:25.566453+00:00,KARN002,57.5,71.2,39.5,101,2.8,349.8,66.6,1178.3
2026-06-18 05:10:25.566453+00:00,KARN002,60.7,88.4,41.0,107,3.6,86.0,51.3,1126.6
2026-06-18 06:10:25.566453+00:00,KARN002,62.0,107.3,43.0,108,22.6,64.6,31.2,1280.5
2026-06-18 07:10:25.566453+00:00,KARN002,57.7,93.1,40.3,108,12.8,152.6,76.1,565.5
2026-06-18 08:10:25.566453+00:00,KARN002,57.0,92.8,43.0,105,23.5,352.5,87.7,382.6
2026-06-18 09:10:25.566453+00:00,KARN002,49.7,101.1,41.3,97,4.6,267.0,59.8,1691.9
2026-06-18 10:10:25.566453+00:00,KARN002,55.4,88.8,37.5,95,3.6,245.0,37.1,811.5
2026-06-18 11:10:25.566453+00:00,KARN002,46.9,77.1,41.1,89,13.3,5.7,93.0,1065.1
2026-06-18 12:10:25.566453+00:00,KARN002,51.0,68.2,40.8,84,21.1,350.9,93.3,443.9
2026-06-18 13:10:25.566453+00:00,KARN002,49.7,55.2,33.1,84,16.8,353.4,30.7,1387.1
2026-06-18 14:10:25.566453+00:00,KARN002,47.5,81.6,37.8,83,6.5,134.8,60.1,357.9
2026-06-18 15:10:25.566453+00:00,KARN002,39.3,74.5,34.4,85,8.8,124.6,70.5,1425.7
2026-06-18 16:10:25.566453+00:00,KARN002,51.5,72.7,36.3,92,23.1,285.4,47.1,734.0
2026-06-18 17:10:25.566453+00:00,KARN002,43.8,81.8,33.6,90,5.2,320.9,42.4,861.5
2026-06-18 18:10:25.566453+00:00,KARN002,47.7,89.0,39.4,87,23.9,61.0,60.6,978.4
2026-06-18 19:10:25.566453+00:00,KARN002,37.7,79.6,33.1,79,7.4,70.9,89.4,661.9
2026-06-18 20:10:25.566453+00:00,KARN002,39.9,75.9,37.7,71,16.9,56.8,57.6,730.9
2026-06-18 21:10:25.566453+00:00,KARN002,31.2,43.8,36.1,63,24.2,292.0,80.3,742.9
2026-06-18 22:10:25.566453+00:00,KARN002,35.7,54.0,33.2,56,20.3,257.2,90.4,1919.7
2026-06-18 23:10:25.566453+00:00,KARN002,36.0,54.4,33.3,51,5.2,56.2,70.6,1241.8
2026-06-19 00:10:25.566453+00:00,KARN002,25.1,49.0,42.2,48,15.3,87.0,81.2,1576.7
2026-06-19 01:10:25.566453+00:00,KARN002,29.5,48.4,34.8,51,11.0,127.7,75.8,1106.9
2026-06-19 02:10:25.566453+00:00,KARN002,41.6,51.0,30.7,51,20.2,108.5,32.8,1662.9
2026-06-19 03:10:25.566453+00:00,KARN002,36.1,47.5,38.5,61,3.4,37.3,75.8,852.0
2026-06-19 04:10:25.566453+00:00,KARN002,39.2,84.1,36.2,68,23.2,136.5,87.2,1157.2
2026-06-19 05:10:25.566453+00:00,KARN002,49.6,47.5,32.0,69,6.2,73.4,86.6,1442.1
2026-06-19 06:10:25.566453+00:00,KARN002,39.8,73.6,31.7,74,22.5,121.2,40.8,903.7
2026-06-19 07:10:25.566453+00:00,KARN002,44.0,81.4,32.3,83,7.8,320.6,82.6,1522.3
2026-06-19 08:10:25.566453+00:00,KARN002,44.8,105.0,40.2,84,2.4,61.7,74.4,667.3
2026-06-19 09:10:25.566453+00:00,KARN002,48.3,55.5,41.7,86,21.9,211.2,65.4,1132.8
2026-06-19 10:10:25.566453+00:00,KARN002,45.1,55.2,35.1,86,10.2,279.9,31.0,1105.1
2026-06-19 11:10:25.566453+00:00,KARN002,36.0,56.1,31.1,79,22.2,55.9,76.1,711.9
2026-06-19 12:10:25.566453+00:00,KARN002,38.8,54.0,34.4,77,4.4,156.5,82.3,1910.8
2026-06-19 13:10:25.566453+00:00,KARN002,46.5,78.6,33.8,76,5.1,175.5,47.9,1906.3
2026-06-19 14:10:25.566453+00:00,KARN002,45.3,78.7,37.8,75,19.8,332.7,73.5,1532.9
2026-06-19 15:10:25.566453+00:00,KARN002,38.4,76.8,35.0,78,19.5,258.7,78.2,457.0
2026-06-19 16:10:25.566453+00:00,KARN002,43.4,65.3,43.6,77,18.8,147.1,65.8,468.7
2026-06-19 17:10:25.566453+00:00,KARN002,41.7,60.1,34.2,75,23.6,262.4,77.6,1701.6
2026-06-19 18:10:25.566453+00:00,KARN002,37.8,85.7,35.6,71,15.9,214.9,81.7,1823.5
2026-06-19 19:10:25.566453+00:00,KARN002,33.9,66.2,32.5,62,15.3,329.8,58.4,1333.8
2026-06-19 20:10:25.566453+00:00,KARN002,36.8,56.4,30.2,58,17.1,250.2,49.0,1160.4
2026-06-19 21:10:25.566453+00:00,KARN002,22.5,52.8,29.2,48,18.1,181.4,65.7,1151.0
2026-06-19 22:10:25.566453+00:00,KARN002,24.5,41.2,31.0,42,23.7,95.4,51.1,832.9
2026-06-19 23:10:25.566453+00:00,KARN002,21.4,25.9,29.4,39,11.0,106.2,53.0,1247.1
2026-06-20 00:10:25.566453+00:00,KARN002,15.1,5.0,28.1,27,20.4,49.4,68.5,1228.1
2026-06-20 01:10:25.566453+00:00,KARN002,17.0,9.8,33.1,29,12.8,242.9,61.7,1997.4
2026-06-20 02:10:25.566453+00:00,KARN002,20.9,34.4,28.1,35,11.1,56.9,89.9,473.4
2026-06-20 03:10:25.566453+00:00,KARN002,24.5,21.3,35.1,41,16.8,14.9,56.1,461.9
2026-06-20 04:10:25.566453+00:00,KARN002,27.1,60.0,37.7,50,23.6,234.6,57.6,593.5
2026-06-20 05:10:25.566453+00:00,KARN002,32.8,62.1,32.2,59,20.5,10.7,83.4,1306.1
2026-06-20 06:10:25.566453+00:00,KARN002,32.7,68.5,34.9,64,7.2,6.1,87.5,1960.5
2026-06-20 07:10:25.566453+00:00,KARN002,38.2,63.6,33.9,65,3.3,177.9,42.6,853.3
2026-06-20 08:10:25.566453+00:00,KARN002,25.3,69.5,34.0,65,15.1,160.4,38.3,1007.2
2026-06-20 09:10:25.566453+00:00,KARN002,34.7,62.0,32.5,63,4.3,86.9,62.9,1993.0
2026-06-20 10:10:25.566453+00:00,KARN002,34.7,53.1,37.6,63,13.1,264.6,41.8,898.6
2026-06-20 11:10:25.566453+00:00,KARN002,42.3,60.1,33.3,59,8.8,2.5,37.9,933.6
2026-06-20 12:10:25.566453+00:00,KARN002,23.7,56.4,31.2,58,21.8,38.5,62.2,915.4
2026-06-20 13:10:25.566453+00:00,KARN002,39.1,54.2,32.3,56,22.7,261.8,76.2,963.9
2026-06-20 14:10:25.566453+00:00,KARN002,35.3,57.5,38.1,60,14.6,301.2,60.3,1653.0
2026-06-20 15:10:25.566453+00:00,KARN002,37.2,47.5,30.3,67,4.5,93.7,54.2,1656.6
2026-06-20 16:10:25.566453+00:00,KARN002,37.7,63.3,34.0,68,14.6,181.1,71.3,301.5
2026-06-20 17:10:25.566453+00:00,KARN002,31.1,60.0,34.5,62,21.3,32.1,44.6,309.1
2026-06-20 18:10:25.566453+00:00,KARN002,29.0,48.5,34.4,61,19.9,136.3,88.6,675.1
2026-06-20 19:10:25.566453+00:00,KARN002,36.5,44.9,32.4,61,3.9,296.6,33.7,1272.8
2026-06-20 20:10:25.566453+00:00,KARN002,36.5,67.0,33.7,54,12.6,80.2,51.8,1499.6
2026-06-20 21:10:25.566453+00:00,KARN002,24.7,32.1,27.6,48,5.1,239.1,83.1,1115.3
2026-06-20 22:10:25.566453+00:00,KARN002,21.8,46.7,29.6,39,8.6,35.3,57.9,663.8
2026-06-20 23:10:25.566453+00:00,KARN002,19.1,24.5,31.0,34,19.6,95.3,69.3,1921.2
2026-06-21 00:10:25.566453+00:00,KARN002,20.7,48.6,32.1,36,20.1,241.7,42.0,830.4
2026-06-21 01:10:25.566453+00:00,KARN002,29.3,35.3,34.7,42,18.8,294.1,37.9,1107.1
2026-06-21 02:10:25.566453+00:00,KARN002,26.1,41.9,29.0,44,9.5,132.5,90.5,1921.3
2026-06-21 03:10:25.566453+00:00,KARN002,38.6,28.4,26.2,52,21.0,318.1,85.2,888.0
2026-06-21 04:10:25.566453+00:00,KARN002,27.3,66.9,33.4,60,21.9,299.9,67.1,855.2
2026-06-21 05:10:25.566453+00:00,KARN002,26.9,58.1,38.8,67,7.8,46.6,34.1,1302.6
2026-06-21 06:10:25.566453+00:00,KARN002,44.8,75.3,34.0,76,15.7,231.9,93.7,1370.3
2026-06-21 07:10:25.566453+00:00,KARN002,42.7,58.5,33.7,80,9.1,35.5,50.2,1948.8
2026-06-21 08:10:25.566453+00:00,KARN002,57.6,85.0,39.6,83,8.5,322.2,92.3,1534.0
2026-06-21 09:10:25.566453+00:00,KARN002,38.6,67.8,42.1,83,22.2,308.4,86.6,1708.4
2026-06-21 10:10:25.566453+00:00,KARN002,41.7,76.7,44.9,79,6.9,235.5,35.7,1237.5
2026-06-21 11:10:25.566453+00:00,KARN002,38.2,65.3,40.5,71,20.2,225.8,56.6,406.6
2026-06-21 12:10:25.566453+00:00,KARN002,32.9,65.4,35.9,71,4.5,15.2,85.4,673.0
2026-06-21 13:10:25.566453+00:00,KARN002,42.8,51.4,35.8,72,6.1,175.6,73.6,1114.9
